in1,in4,in7,out1,out2,out3,out4,out5,ex_attr_1,ex_attr_2,ex_attr_3,ex_attr_4,ex_attr_5
-623.9071757951504,-623.925892416458,-617.2547538218182,1462.4493072805317,1445.336967799291,1483.4386611754906,1473.0108293041098,1461.7808565195455,-435.98427645764536,-547.5901524133833,-554.3582163683662,-649.1266346502422,-633.9437411544342
-623.875090158623,-623.9526304468975,-617.2681228370378,1463.1177580415174,1444.534826886108,1483.4386611754906,1473.0108293041098,1461.246095910757,-435.91743138154675,-548.2385496515396,-554.6255966727605,-649.1296055425133,-633.9481974928408
-624.1999572284623,-623.8991543860186,-617.214646776159,1463.6525186503063,1444.4011367339106,1482.2354498057164,1472.0749982387294,1461.3797860629538,-435.95085391959606,-547.6703665047016,-554.2947135460726,-649.1290113640592,-633.9437411544344
-624.6946107915918,-623.9392614316778,-617.2413848065984,1463.6525186503063,1444.4011367339106,1482.903900566702,1472.7434489997154,1461.914546671743,-436.28507930008914,-547.3428256318185,-554.7292065407133,-649.1282686409915,-633.925915800808
-625.3055747871331,-623.8991543860186,-617.214646776159,1463.9198989547008,1444.8022071905025,1482.7702104145048,1472.0749982387294,1460.7113353019681,-436.2850793000891,-547.8642172253876,-554.6255966727606,-649.1245550256525,-633.9526538312474
-625.7480891909057,-623.8857853707989,-617.2012777609392,1463.7862088025036,1444.000066277319,1481.0322384359413,1469.6685754991802,1460.577645149771,-436.6861497566806,-547.409670707917,-554.130943109631,-649.132724979398,-633.9214594624015
-626.260122473821,-623.8991543860186,-617.214646776159,1463.5188284981093,1444.1337564295163,1481.0322384359413,1469.6685754991802,1460.7113353019681,-437.1540652893708,-547.8775862406073,-554.4785375053436,-649.1266346502423,-633.9348284776212
-626.5194813690836,-623.9392614316778,-617.214646776159,1464.187279259095,1444.8022071905025,1480.898548283744,1469.534885346983,1462.1819269761374,-436.5858821425328,-547.7171580579707,-554.3816121450006,-649.1258919271745,-633.9437411544342
-626.3938126260182,-623.9392614316778,-617.2280157913788,1464.5883497156867,1444.4011367339106,1479.9627172183639,1468.7327444337996,1462.9840678893204,-436.6861497566806,-547.944431316706,-554.4484572210993,-649.1272288286965,-633.9437411544342
-626.3029033225241,-623.925892416458,-617.2547538218182,1464.8557300200812,1444.8022071905025,1480.3637876749553,1469.000124738194,1463.5188284981093,-436.6193046805821,-547.75058059602,-554.364900875976,-649.1281200963778,-633.9481974928408
-626.2026357083762,-623.8857853707989,-617.2012777609392,1465.1231103244754,1445.336967799291,1481.4333088925328,1469.9359558035744,1462.4493072805317,-436.3185018381384,-547.9511158243158,-554.4985910281732,-649.1339133363064,-633.9348284776212
-626.4780374219024,-623.8724163555792,-617.1745397304998,1465.1231103244754,1444.8022071905025,1480.2300975227583,1469.2675050425885,1464.053589106898,-436.21823422399046,-547.4430932459665,-554.2078149471444,-649.1245550256525,-633.917003123995
-626.9192149241532,-623.9125234012383,-617.2280157913788,1465.6578709332641,1444.9358973426997,1480.3637876749553,1469.1338148903912,1462.3156171283345,-436.8866849849764,-547.5834679057735,-554.2579487542183,-649.1316851671031,-633.9303721392147
-627.3978256690191,-623.8857853707989,-617.2280157913788,1465.9252512376586,1444.6685170383048,1479.9627172183639,1468.3316739772083,1463.3851383459119,-436.92010752302576,-547.8241101797285,-554.411692429245,-649.1233666687443,-633.9125467855883
-627.8483614819237,-623.9125234012383,-617.2413848065984,1466.192631542053,1444.1337564295163,1478.3584353919975,1467.1284626074332,1463.2514481937149,-436.45219199033556,-548.3120792352481,-554.6255966727605,-649.1303482655811,-633.9259158008081
-628.2186832035098,-623.925892416458,-617.2547538218182,1466.0589413898558,1444.1337564295163,1479.294266457378,1467.7969133684192,1464.9894201722784,-436.61930468058205,-547.7906876416791,-554.4985910281732,-649.1254462933339,-633.9392848160278
-628.6745666225023,-623.9125234012383,-617.214646776159,1466.3263216942503,1444.000066277319,1478.8931960007865,1468.0642936728134,1467.1284626074332,-436.65272721863136,-547.6102059362129,-554.2880290384626,-649.1260404717882,-633.9348284776212
-628.7160105696835,-623.9125234012383,-617.214646776159,1466.5937019986447,1444.1337564295163,1478.4921255441946,1468.0642936728134,1466.0589413898558,-436.68614975668066,-547.9043242710468,-554.558751596662,-649.1260404717881,-633.9526538312474
-629.0315193288687,-623.925892416458,-617.2280157913788,1466.8610823030392,1444.6685170383048,1479.427956609575,1468.3316739772083,1465.7915610854614,-436.85326244692715,-547.7906876416791,-554.364900875976,-649.1235152133577,-633.9392848160278
-629.4098624595869,-623.925892416458,-617.2012777609392,1466.8610823030392,1445.0695874948965,1480.3637876749553,1469.000124738194,1466.5937019986447,-436.5190370664342,-547.8575327177778,-554.3749276373909,-649.1272288286966,-633.9303721392147
-629.3363328758784,-623.925892416458,-617.3483369283562,1466.7273921508415,1444.8022071905025,1481.4333088925328,1470.2033361079689,1466.8610823030392,-436.5190370664342,-547.9110087786567,-554.5620938504669,-649.1212870441543,-633.9437411544342
-629.2788461104336,-623.8857853707989,-617.1879087457196,1466.994772455236,1444.9358973426997,1482.5028301101104,1470.6044065645603,1466.7273921508415,-436.6861497566806,-547.6302594590425,-554.2211839623641,-649.1297540871269,-633.9125467855883
-628.9887384801657,-623.8991543860186,-617.2413848065984,1467.1284626074332,1444.4011367339106,1481.7006891969274,1469.802265651377,1465.7915610854614,-436.81983990887784,-547.6569974894819,-554.1209163482162,-649.1248521148796,-633.9481974928408
-628.8136043807874,-623.925892416458,-617.2413848065984,1467.1284626074332,1444.6685170383048,1482.2354498057164,1470.4707164123631,1466.3263216942503,-436.61930468058205,-548.0446989308538,-554.6456501955902,-649.1267831948558,-633.9660228464671
-628.879112555364,-623.925892416458,-617.2681228370378,1466.8610823030392,1444.6685170383048,1482.903900566702,1471.2728573255463,1467.7969133684192,-436.55245960448343,-547.4364087383565,-554.5186445510028,-649.1242579364254,-633.9615665080605
-629.3456911865322,-623.925892416458,-617.214646776159,1466.8610823030392,1444.4011367339106,1482.903900566702,1471.2728573255463,1467.9306035206166,-436.4856145283849,-547.7104735503608,-554.3749276373908,-649.1236637579711,-633.9392848160277
-629.5141407783007,-623.9392614316778,-617.214646776159,1467.1284626074332,1444.000066277319,1482.903900566702,1471.9413080865324,1467.2621527596305,-436.2850793000891,-547.603521428603,-554.5821473732965,-649.1239608471983,-633.9615665080605
-629.5997024757069,-623.9125234012383,-617.2681228370378,1467.2621527596305,1444.000066277319,1483.706041479885,1472.8771391519126,1468.5990542816025,-436.68614975668066,-547.844163702558,-554.3314783379267,-649.131388077876,-633.9392848160277
-629.4379373915483,-623.9392614316778,-617.2413848065984,1467.9306035206166,1444.000066277319,1483.1712808710963,1473.1445194563069,1468.3316739772083,-436.4521919903355,-547.797372149289,-554.41503468305,-649.1245550256525,-633.9437411544342
-629.3844613306694,-623.9392614316778,-617.2413848065984,1467.6632232162221,1443.8663761251219,1482.5028301101104,1473.1445194563069,1468.5990542816025,-436.8866849849764,-547.8307946873383,-554.41503468305,-649.1217326779952,-633.9481974928408
-629.2480973754283,-623.8991543860186,-617.2012777609392,1467.529533064025,1443.4653056685306,1481.2996187403357,1473.2782096085043,1468.465364129405,-436.61930468058205,-547.2158199872313,-554.3348205917316,-649.1250006594933,-633.917003123995
-629.0341931319127,-623.9392614316778,-617.2814918522577,1467.9306035206166,1443.4653056685306,1481.968069501322,1473.8129702172928,1468.3316739772083,-436.7864173708286,-547.7639496112397,-554.3582163683661,-649.1270802840829,-633.9392848160278
-628.6277750692333,-623.8991543860186,-617.2280157913788,1467.9306035206166,1442.6631647553472,1482.2354498057164,1473.94666036949,1469.4011951947857,-436.1513891478919,-547.7438960884101,-554.4651684901239,-649.1282686409915,-633.9348284776212
-628.3978280074541,-623.8991543860186,-617.2280157913788,1467.6632232162221,1442.6631647553472,1484.3744922408712,1476.2193929568425,1469.2675050425885,-436.385346914237,-547.8374791949482,-554.3515318607563,-649.124406481039,-633.9392848160278
-628.0101265660822,-623.925892416458,-617.2280157913788,1467.3958429118277,1442.6631647553472,1483.8397316320822,1476.4867732612365,1470.3370262601659,-436.41876945228626,-547.3094030937692,-554.3849543988056,-649.1239608471983,-633.9481974928408
-627.6545107612377,-623.925892416458,-617.2413848065984,1467.9306035206166,1443.0642352119387,1485.8450839150403,1478.3584353919975,1472.476068695321,-437.3880230557159,-547.7773186264594,-554.41503468305,-649.1252977487203,-633.9571101696539
-627.2935473503053,-623.9526304468975,-617.3617059435759,1468.197983825011,1443.0642352119387,1487.8504361979979,1480.6311679793498,1471.5402376299407,-437.1874878274201,-546.9952312361058,-553.9771994346042,-649.1206928657002,-633.9749355232802
-626.8042413932635,-623.9392614316778,-617.2413848065984,1468.3316739772083,1443.0642352119387,1489.18733771997,1481.7006891969274,1472.0749982387294,-437.25433290351873,-547.7572651036298,-554.4350882058795,-649.1180190626562,-633.9704791848736
-626.5328503843033,-623.9125234012383,-617.2280157913788,1468.197983825011,1441.8610238421643,1487.9841263501953,1481.5669990447302,1471.4065474777433,-437.28775544156804,-547.75058059602,-554.4952487743683,-649.1336162470793,-633.9303721392147
-625.9152018811523,-623.9659994621172,-617.2681228370378,1468.5990542816025,1440.9251927767837,1485.4440134584486,1480.6311679793498,1471.673927782138,-436.38534691423695,-547.4965693068452,-554.2713177694379,-649.1248521148796,-633.9526538312474
-625.0395313842606,-623.8991543860186,-617.2681228370378,1469.000124738194,1440.9251927767837,1485.9787740672375,1480.898548283744,1472.476068695321,-437.3211779796173,-547.8642172253876,-554.5019332819782,-649.1248521148797,-633.9571101696539
-625.0502265964365,-623.8991543860186,-617.2280157913788,1469.1338148903912,1439.7219814070088,1483.0375907188993,1479.9627172183639,1471.673927782138,-436.41876945228626,-547.229189002451,-554.0941783177768,-649.1250006594933,-633.9392848160278
-624.403166259802,-623.8857853707989,-617.2012777609392,1469.4011951947857,1438.7861503416289,1479.427956609575,1477.957364935406,1471.1391671733488,-436.2850793000891,-547.75058059602,-554.511960043393,-649.1288628194457,-633.9125467855883
-623.9526304468975,-623.925892416458,-617.2012777609392,1469.9359558035744,1439.5882912548118,1478.4921255441946,1478.0910550876029,1471.5402376299407,-436.68614975668066,-547.7773186264594,-554.5788051194916,-649.1299026317405,-633.9303721392147
-624.40182935828,-623.9392614316778,-617.2681228370378,1470.3370262601659,1439.5882912548118,1477.4226043266171,1476.4867732612365,1470.6044065645603,-436.5858821425328,-547.8775862406073,-554.5821473732965,-649.1284171856049,-633.9571101696539
-624.1277645462758,-623.9392614316778,-617.2547538218182,1471.005477021152,1439.5882912548118,1477.4226043266171,1476.754153565631,1470.4707164123631,-436.92010752302576,-547.4230397231369,-554.2947135460724,-649.1226239456763,-633.9481974928408
-623.645143096844,-623.9392614316778,-617.2413848065984,1471.2728573255463,1439.9893617114033,1478.2247452398003,1477.957364935406,1470.4707164123631,-436.45219199033556,-547.7171580579707,-554.3281360841219,-649.1192074195646,-633.9392848160278
-622.7039644253757,-623.8991543860186,-615.8911142694068,1471.807617934335,1441.3262632333751,1481.2996187403357,1481.8343793491244,1469.4011951947857,-436.45219199033556,-547.7372115808002,-554.4417727134894,-649.1263375610152,-633.9437411544342
-622.3657283403168,-623.8857853707989,-615.8777452541871,1472.0749982387294,1443.1979253641362,1485.9787740672375,1486.6472248282234,1470.3370262601659,-436.38534691423695,-547.8174256721186,-554.5654361042718,-649.1303482655811,-633.9392848160278
-621.881769989363,-623.9392614316778,-615.9178522998462,1471.807617934335,1443.7326859729246,1488.919957415576,1488.919957415576,1471.4065474777433,-437.38802305571585,-547.8842707482172,-554.511960043393,-649.1255948379473,-633.9526538312474
-621.7681333599954,-623.9526304468975,-615.931221315066,1471.807617934335,1443.8663761251219,1491.0589998507307,1491.1926900029277,1472.0749982387294,-437.02037513717363,-547.9043242710468,-554.5052755357831,-649.1287142748321,-633.9437411544342
-622.0782945130928,-623.9392614316778,-615.9178522998462,1471.807617934335,1443.8663761251219,1492.1285210683081,1492.2622112205056,1470.8717868689548,-436.95353006107507,-548.0714369612932,-554.461826236319,-649.1239608471983,-633.9615665080605
-621.7681333599954,-623.925892416458,-615.8643762389673,1471.5402376299407,1443.8663761251219,1492.1285210683081,1492.1285210683081,1471.005477021152,-437.02037513717363,-548.0513834384637,-554.6924417488592,-649.1288628194457,-633.9392848160278
-620.925885401153,-623.9526304468975,-615.931221315066,1472.0749982387294,1442.52947460315,1488.919957415576,1489.18733771997,1469.9359558035744,-437.32117797961735,-547.9176932862665,-554.3114248150972,-649.1198015980189,-633.9615665080605
-620.6745479150223,-623.8991543860186,-615.8643762389673,1471.807617934335,1441.7273336899668,1485.577703610646,1486.6472248282234,1469.2675050425885,-436.7529948327793,-547.5233073372847,-554.2913712922675,-649.131388077876,-633.9348284776211
-620.3911247923643,-623.9125234012383,-615.8911142694068,1471.807617934335,1441.1925730811781,1482.1017596535187,1484.240802088674,1470.3370262601659,-436.78641737082853,-547.6703665047016,-554.2412374851937,-649.13406188092,-633.9348284776212
-620.3496808451831,-623.925892416458,-615.9178522998462,1471.4065474777433,1441.0588829289807,1477.8236747832084,1481.5669990447302,1470.3370262601659,-436.65272721863136,-547.6837355199214,-554.511960043393,-649.1284171856049,-633.9481974928408
-620.5154566339077,-623.9125234012383,-615.8911142694068,1471.1391671733488,1440.7915026245864,1475.4172520436591,1479.9627172183639,1470.8717868689548,-436.9869525991244,-547.6703665047016,-554.5253290586127,-649.1297540871269,-633.9303721392147
-620.8389868022249,-623.9526304468975,-615.931221315066,1470.6044065645603,1440.5241223201922,1473.4118997607013,1478.0910550876029,1471.9413080865324,-436.6193046805821,-547.7171580579707,-554.4451149672943,-649.1270802840829,-633.9615665080605
-620.8683986357082,-623.8991543860186,-617.214646776159,1470.3370262601659,1440.5241223201922,1471.9413080865324,1477.6899846310116,1470.6044065645603,-436.88668498497645,-547.5233073372847,-554.3582163683661,-649.1293084532863,-633.9437411544342
-619.7467382587738,-623.9392614316778,-617.883097537145,1470.0696459557714,1440.5241223201922,1469.802265651377,1477.1552240222227,1470.8717868689548,-437.25433290351873,-547.7171580579707,-554.4016656678302,-649.1242579364255,-633.9526538312474
-619.499411477209,-623.9392614316778,-617.9232045828041,1469.534885346983,1440.5241223201922,1468.7327444337996,1477.0215338700255,1473.5455899128988,-436.7195722947299,-547.4430932459663,-554.0741247949471,-649.1273773733101,-633.9571101696539
-618.8563618451406,-623.925892416458,-617.9232045828041,1468.7327444337996,1440.9251927767837,1469.000124738194,1478.4921255441946,1474.6151111304762,-437.1874878274201,-547.7104735503608,-554.2612910080232,-649.1193559641783,-633.9437411544344
-618.4873770250763,-623.9526304468975,-617.9232045828041,1468.197983825011,1441.0588829289807,1469.802265651377,1480.4974778271526,1473.1445194563069,-436.0845440717933,-547.650312981872,-554.2947135460724,-649.1337647916927,-633.9526538312474
-618.4098367368019,-623.8857853707989,-617.8964665523647,1467.6632232162221,1441.5936435377698,1469.6685754991802,1481.0322384359413,1474.2140406738845,-436.71957229472997,-547.6235749514326,-554.3348205917317,-649.1270802840829,-633.9481974928408
-618.6117088666197,-623.9392614316778,-618.5649173133506,1467.7969133684192,1442.52947460315,1471.4065474777433,1482.2354498057164,1475.4172520436591,-436.2182342239905,-547.650312981872,-554.3983234140253,-649.1206928657001,-633.9526538312475
-618.7159871853335,-623.8991543860186,-618.5248102676915,1467.9306035206166,1442.7968549075445,1472.6097588475182,1483.706041479885,1476.4867732612365,-436.7529948327792,-547.6636819970918,-554.605543149931,-649.1325764347844,-633.9259158008081
-618.7774846553442,-623.925892416458,-618.5649173133506,1467.2621527596305,1443.0642352119387,1472.7434489997154,1483.3049710232938,1475.952012652448,-436.31850183813833,-547.6302594590425,-554.4818797591486,-649.1260404717882,-633.9526538312474
-618.7895167690419,-623.8724163555792,-618.5381792829112,1467.7969133684192,1443.7326859729246,1474.6151111304762,1485.0429430018573,1476.0857028046453,-436.38534691423695,-547.5233073372847,-554.3682431297809,-649.1294569978998,-633.9214594624013
-618.9205331181952,-623.9659994621172,-619.500748378731,1468.0642936728134,1444.4011367339106,1477.1552240222227,1486.914605132618,1476.754153565631,-436.41876945228626,-547.5700988905537,-554.3615586221711,-649.1264861056287,-633.9571101696539
-618.9566294592884,-623.8724163555792,-619.2734751199957,1468.5990542816025,1443.4653056685306,1476.754153565631,1485.1766331540541,1476.0857028046453,-436.45219199033556,-547.9043242710468,-554.6255966727606,-649.1239608471984,-633.9392848160278
-619.2280204682487,-623.8991543860186,-619.2199990591168,1468.465364129405,1442.9305450597417,1477.0215338700255,1484.3744922408712,1475.5509421958566,-436.2850793000891,-547.5634143829438,-554.4350882058795,-649.1281200963779,-633.9303721392147
-619.3483416052262,-623.9125234012383,-619.2333680743366,1469.1338148903912,1442.7968549075445,1476.2193929568425,1482.7702104145048,1476.754153565631,-436.45219199033556,-547.6770510123115,-554.4183769368549,-649.1331706132385,-633.9259158008081
-619.405828370671,-623.9125234012383,-619.2199990591168,1469.534885346983,1443.331615516333,1475.6846323480536,1481.8343793491244,1476.4867732612365,-436.7529948327793,-547.9176932862664,-554.5788051194916,-649.128714274832,-633.9259158008081
-619.1464694754085,-623.8991543860186,-619.2467370895563,1469.9359558035744,1445.203277647094,1477.957364935406,1483.9734217842795,1474.7488012826732,-437.1206427513215,-547.5634143829438,-554.3348205917316,-649.128714274832,-633.9303721392147
-619.2895179382595,-623.9526304468975,-616.9071594261054,1470.6044065645603,1445.203277647094,1477.4226043266171,1482.7702104145048,1474.3477308260817,-436.78641737082853,-548.0647524536834,-554.555409342857,-649.1304968101947,-633.9036341087752
-619.4218711889347,-623.8724163555792,-617.214646776159,1470.8717868689548,1446.2727988646714,1480.6311679793498,1485.711393762843,1473.6792800650958,-436.41876945228626,-547.3428256318185,-554.3715853835859,-649.133022068625,-633.9214594624015
-619.6518182507137,-623.8991543860186,-618.5381792829112,1471.4065474777433,1446.6738693212628,1481.2996187403357,1486.246154371632,1473.94666036949,-437.1874878274201,-547.5099383220651,-554.3047403074872,-649.1316851671031,-633.9214594624015
-619.9539579946794,-623.8991543860186,-618.5381792829112,1471.673927782138,1446.5401791690658,1482.1017596535187,1486.513534676026,1473.2782096085043,-436.78641737082853,-548.0179609004144,-554.605543149931,-649.1266346502422,-633.9214594624013
-620.0609101164372,-623.9392614316778,-618.5916553437901,1472.342378543124,1447.342320082249,1484.7755626974624,1489.18733771997,1473.6792800650958,-436.6527272186313,-547.8775862406073,-554.5052755357831,-649.1206928657002,-633.9571101696539
-620.0729422301349,-623.9526304468975,-618.645131404669,1472.6097588475182,1448.1444609954322,1487.9841263501953,1492.9306619814915,1473.2782096085043,-436.2516567620398,-548.0647524536834,-554.5019332819782,-649.1165336165207,-633.9481974928408
-620.2012847762443,-623.9526304468975,-618.5782863285704,1472.7434489997154,1449.0802920608123,1490.657929394139,1495.7381551776325,1473.5455899128988,-436.8866849849764,-547.6436284742622,-554.3281360841218,-649.1229210349035,-633.9571101696539
-620.5274887476054,-623.8991543860186,-618.5649173133506,1472.8771391519126,1450.1498132783902,1495.0697044166466,1500.2836203523373,1473.6792800650958,-436.7195722947299,-547.8575327177778,-554.5520670890521,-649.1226239456764,-633.9348284776212
-620.9619817422463,-623.9125234012383,-618.5782863285704,1472.6097588475182,1450.818264039376,1499.3477892869566,1504.1606347660556,1473.8129702172928,-436.38534691423695,-547.1690284339622,-553.9136966123106,-649.119801598019,-633.9481974928408
-621.2988809257832,-623.925892416458,-618.5916553437901,1473.0108293041098,1452.288855713545,1506.567057505605,1509.6419310061406,1475.2835618914623,-436.31850183813833,-547.8374791949482,-554.4217191906598,-649.1279715517643,-633.9392848160277
-621.7133203975944,-623.9125234012383,-618.5649173133506,1472.8771391519126,1453.759447387714,1517.5296499857748,1517.5296499857748,1477.28891417442,-436.2850793000891,-547.4631467687959,-554.2546065004133,-649.1248521148797,-633.9259158008081
-622.1678669150649,-623.9392614316778,-618.5782863285704,1472.476068695321,1454.6952784530943,1526.887960639578,1523.4120166824514,1478.759505848589,-436.58588214253274,-547.984538362365,-554.6924417488592,-649.1223268564491,-633.9526538312474
-622.6077075157937,-623.9392614316778,-618.5782863285704,1471.9413080865324,1455.2300390618834,1532.6366371840575,1525.4173689654092,1479.294266457378,-437.2209103654694,-547.8508482101679,-554.5320135662225,-649.1306453548082,-633.9348284776212
-623.0368529043467,-623.8991543860186,-618.498072237252,1471.4065474777433,1457.101701192644,1542.3960182944527,1530.6312849010994,1481.2996187403357,-436.78641737082853,-547.4297242307466,-554.2445797389986,-649.1276744625372,-633.9125467855882
-623.4125222320208,-623.8991543860186,-618.5248102676915,1471.4065474777433,1457.5027716492355,1547.8773145345374,1534.374609162621,1483.3049710232938,-437.1540652893708,-547.6168904438227,-554.3749276373908,-649.1296055425132,-633.9348284776212
-623.7053036653326,-623.9125234012383,-618.5649173133506,1470.8717868689548,1457.3690814970382,1548.9468357521148,1535.8452008367901,1482.7702104145048,-437.0872202132722,-547.5433608601143,-554.4217191906598,-649.1235152133577,-633.9526538312474
-624.3750913278406,-623.8991543860186,-618.5515482981309,1470.2033361079689,1457.9038421058272,1548.8131455999178,1536.1125811411846,1482.903900566702,-437.82251605035674,-548.1182285145622,-554.4785375053436,-649.131388077876,-633.9125467855883
-624.9446113762007,-623.9392614316778,-618.6050243590098,1469.9359558035744,1458.1712224102216,1547.3425539257485,1535.5778205323957,1482.7702104145048,-437.1206427513215,-547.650312981872,-554.2211839623641,-649.1263375610152,-633.9704791848736
-625.0555742025243,-623.9125234012383,-618.5381792829112,1469.4011951947857,1458.1712224102216,1548.1446948389319,1534.2409190104238,1483.5723513276882,-436.85326244692715,-547.5767833981636,-554.1610233938753,-649.1263375610151,-633.9437411544342
-625.4740243789015,-623.9392614316778,-618.5782863285704,1469.1338148903912,1458.1712224102216,1549.615286513101,1535.1767500758042,1484.1071119364767,-436.7864173708286,-547.6971045351411,-554.4384304596845,-649.1279715517643,-633.9392848160277
-625.6357894630602,-623.925892416458,-618.5782863285704,1468.866434585997,1457.5027716492355,1549.615286513101,1534.5082993148183,1484.3744922408712,-436.81983990887784,-547.8508482101679,-554.6122276575409,-649.1346560593743,-633.9303721392147
-625.0274992705629,-623.8724163555792,-618.5782863285704,1468.7327444337996,1457.9038421058272,1551.08587818727,1536.1125811411846,1484.90925284966,-437.08722021327225,-547.6235749514326,-554.4451149672943,-649.1325764347844,-633.9214594624015
-624.2641285015169,-623.9125234012383,-617.1879087457196,1468.7327444337996,1457.9038421058272,1551.353258491664,1537.5831728153535,1483.706041479885,-436.7529948327792,-548.0246454080242,-554.6289389265655,-649.1288628194457,-633.9303721392145
-624.0889944021386,-623.8857853707989,-617.1879087457196,1468.465364129405,1458.3049125624188,1553.0912304702279,1539.989595554903,1483.706041479885,-437.5885582840117,-547.8107411645087,-554.2913712922676,-649.1269317394695,-633.9214594624015
-624.0194755229961,-623.8991543860186,-616.5996720760519,1468.465364129405,1458.0375322580242,1553.893371383411,1541.9949478378608,1483.3049710232938,-436.7529948327792,-547.8575327177778,-554.5854896271014,-649.1299026317405,-633.9214594624015
-624.2387273725994,-623.925892416458,-616.6531481369308,1468.197983825011,1457.6364618014327,1553.224920622425,1541.9949478378608,1482.7702104145048,-436.95353006107507,-547.5901524133833,-554.1643656476803,-649.1238123025848,-633.9348284776212
-624.8537020727065,-623.9125234012383,-616.6264101064913,1467.7969133684192,1456.7006307360523,1550.5511175784811,1540.5243561636917,1481.7006891969274,-437.05379767522294,-547.6971045351411,-554.4919065205634,-649.1212870441544,-633.9348284776212
-625.4954148032531,-623.9125234012383,-616.6531481369308,1467.9306035206166,1455.4974193662779,1547.0751736213545,1538.519003880734,1479.6953369139694,-437.2209103654694,-548.0179609004143,-554.5988586423211,-649.1294569978998,-633.9481974928408
-625.3911364845393,-623.9125234012383,-616.6531481369308,1467.529533064025,1454.4278981486998,1543.599229664227,1535.3104402280012,1479.5616467617722,-437.0203751371737,-547.5166228296748,-554.2579487542183,-649.1293084532863,-633.9481974928408
-625.4178745149787,-623.9392614316778,-616.5729340456124,1467.3958429118277,1452.823616322334,1538.9200743373253,1531.8344962708745,1478.2247452398003,-437.1540652893708,-547.5233073372847,-554.3582163683662,-649.1279715517643,-633.9571101696539
-625.7133297513345,-623.9125234012383,-616.6264101064913,1467.529533064025,1451.486714800362,1531.8344962708745,1526.4868901829868,1477.957364935406,-436.41876945228626,-547.8174256721186,-554.3548741145613,-649.1236637579713,-633.9437411544342
-625.829640183746,-623.9392614316778,-616.6531481369308,1467.3958429118277,1450.818264039376,1526.887960639578,1522.609875769268,1477.28891417442,-436.55245960448343,-547.2492425252805,-553.8201135057725,-649.1312395332624,-633.9437411544342
-625.5863241067472,-623.9125234012383,-616.6130410912716,1466.8610823030392,1449.2139822130096,1517.663340137972,1515.5242977028167,1474.7488012826732,-436.7529948327792,-547.5634143829438,-554.1543388862655,-649.1321308009437,-633.9348284776212
-625.6585167889336,-623.925892416458,-616.6264101064913,1466.8610823030392,1448.0107708432347,1511.6472832890984,1510.4440719193235,1473.5455899128988,-436.35192437618764,-548.0446989308538,-554.6189121651507,-649.1263375610152,-633.9481974928408
-625.6291049554503,-623.925892416458,-616.6130410912716,1466.5937019986447,1447.6097003866432,1507.2355082665908,1506.1659870490134,1473.2782096085043,-436.7529948327792,-547.9176932862665,-554.5219868048077,-649.1208414103138,-633.9481974928408
-625.7561106000376,-623.8991543860186,-616.5863030608322,1466.5937019986447,1448.0107708432347,1505.4975362880275,1503.3584938528725,1473.2782096085043,-436.45219199033556,-547.5366763525044,-554.1610233938753,-649.128714274832,-633.9214594624015
-625.7801748274331,-623.8857853707989,-616.5996720760519,1466.3263216942503,1448.0107708432347,1504.4280150704499,1500.5510006567313,1472.6097588475182,-436.88668498497645,-547.8241101797285,-554.1342853634359,-649.1352502378281,-633.9348284776212
-625.7494260924277,-623.9125234012383,-616.6531481369308,1466.192631542053,1448.6792216042209,1505.3638461358305,1499.4814794391539,1473.8129702172928,-436.7529948327793,-547.6904200275312,-554.3481896069515,-649.1250006594933,-633.9615665080605
-625.9940790709486,-623.9392614316778,-616.6531481369308,1466.192631542053,1449.0802920608123,1504.1606347660556,1497.8771976127873,1472.7434489997154,-436.9869525991243,-548.0446989308539,-554.4217191906598,-649.1195045087918,-633.9704791848736
-626.071619359223,-623.8991543860186,-616.6397791217111,1466.3263216942503,1450.1498132783902,1504.8290855270413,1498.9467188303654,1473.1445194563069,-436.9869525991243,-547.6302594590425,-554.3013980536824,-649.1304968101947,-633.9615665080605
-626.118410912492,-623.9392614316778,-616.6531481369308,1466.4600118464473,1450.9519541915731,1505.631226440225,1500.2836203523373,1473.8129702172928,-437.1874878274201,-547.9444313167058,-554.6322811803705,-649.1282686409913,-633.9749355232802
-626.1959512007663,-623.8857853707989,-616.5996720760519,1465.9252512376586,1450.4171935827842,1502.288972635295,1498.4119582215765,1473.2782096085043,-437.0203751371737,-547.8642172253876,-554.3849543988056,-649.1294569978998,-633.9348284776212
-626.2574486707771,-623.8724163555792,-616.5863030608322,1466.0589413898558,1451.3530246481646,1505.631226440225,1500.952071113323,1473.5455899128988,-436.95353006107496,-547.8575327177778,-554.4985910281732,-649.1278230071507,-633.9303721392147
-626.4325827701554,-623.9392614316778,-616.6397791217111,1466.3263216942503,1450.9519541915731,1504.9627756792388,1499.615169591351,1472.8771391519126,-436.45219199033556,-547.5634143829438,-554.2011304395345,-649.1288628194455,-633.9571101696539
-626.4459517853751,-623.8857853707989,-616.5863030608322,1466.5937019986447,1451.2193344959676,1507.6365787231825,1501.0857612655202,1473.94666036949,-436.285079300089,-547.7639496112397,-554.5219868048077,-649.1226239456763,-633.925915800808
-626.4432779823312,-623.9659994621172,-616.6531481369308,1466.994772455236,1451.3530246481646,1508.3050294841687,1501.4868317221114,1474.2140406738845,-436.6193046805821,-547.5433608601143,-554.314767068902,-649.123069579517,-633.9481974928408
